ubigeo,population,rural_pop,capital_pop,ccpp_count,primary_care_n,area_sqkm,department,province,district,rural_share,settlement_dispersion,population_density,primary_care_per_10k,altitude_m
090502,6653.0,5868.0,785.0,82.0,4.0,149.27302795,HUANCAVELICA,CHURCAMPA,ANCO,0.8820081166391102,0.8820081166391102,44.569337752219155,6.012325266796934,2906.5
090503,3401.0,2963.0,438.0,47.0,3.0,161.71291698,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,0.8712143487209644,0.8712143487209645,21.031096733111443,8.820935019112026,3125.5
090504,3101.0,2884.0,217.0,46.0,2.0,76.85638726,HUANCAVELICA,CHURCAMPA,EL CARMEN,0.9300225733634312,0.9300225733634312,40.34798031176673,6.449532408900354,3345.5
090505,1149.0,502.0,647.0,6.0,1.0,72.8244768,HUANCAVELICA,CHURCAMPA,LA MERCED,0.43690165361183636,0.4369016536118364,15.777662270825955,8.703220191470844,2706.5
090506,4439.0,3283.0,1156.0,28.0,5.0,92.26972013,HUANCAVELICA,CHURCAMPA,LOCROJA,0.7395809867087182,0.7395809867087182,48.10895702019943,11.263798152737104,3758.0
090507,7385.0,6599.0,786.0,70.0,6.0,97.44532679,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,0.8935680433310765,0.8935680433310765,75.78608685786521,8.12457684495599,3664.0
090508,1144.0,433.0,711.0,11.0,2.0,29.31821483,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,0.3784965034965035,0.37849650349650354,39.020111102719554,17.482517482517483,2673.0
090509,7097.0,4564.0,894.0,39.0,5.0,128.53028115,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,0.6430886289981682,0.874031280822883,55.216560148324234,7.045230379033394,2214.0
090510,2937.0,2745.0,192.0,51.0,6.0,155.82863817,HUANCAVELICA,CHURCAMPA,PACHAMARCA,0.9346271705822268,0.9346271705822268,18.847626691031614,20.42900919305414,3014.5
090511,4184.0,3110.0,1074.0,34.0,3.0,106.42421068,HUANCAVELICA,CHURCAMPA,COSME,0.7433078393881453,0.7433078393881454,39.314362523961734,7.170172084130019,3329.0
090601,2237.0,1419.0,818.0,68.0,4.0,393.75282601,HUANCAVELICA,HUAYTARA,HUAYTARA,0.6343316942333482,0.6343316942333482,5.6812290661329445,17.881090746535538,2740.5
090602,817.0,611.0,206.0,29.0,2.0,179.84669487,HUANCAVELICA,HUAYTARA,AYAVI,0.7478580171358629,0.7478580171358629,4.542757933864498,24.479804161566705,3634.5
090603,2098.0,1719.0,379.0,68.0,4.0,102.97741864,HUANCAVELICA,HUAYTARA,CORDOVA,0.819351763584366,0.8193517635843661,20.373398631542937,19.065776930409914,3269.5
090604,451.0,201.0,250.0,18.0,1.0,37.74559445,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,0.44567627494456763,0.44567627494456763,11.948414287061254,22.172949002217294,3400.0
090605,1040.0,244.0,796.0,29.0,1.0,193.32207267,HUANCAVELICA,HUAYTARA,LARAMARCA,0.23461538461538461,0.23461538461538467,5.379623679988553,9.615384615384617,3032.5
090606,2257.0,2045.0,212.0,104.0,3.0,168.26038288,HUANCAVELICA,HUAYTARA,OCOYO,0.9060700044306602,0.9060700044306602,13.413733888919342,13.29198050509526,2568.0
090607,3605.0,2932.0,673.0,288.0,9.0,2179.4436817,HUANCAVELICA,HUAYTARA,PILPICHACA,0.8133148404993065,0.8133148404993065,1.6540918355770697,24.965325936199722,4433.0
090608,838.0,333.0,505.0,54.0,1.0,685.69550124,HUANCAVELICA,HUAYTARA,QUERCO,0.39737470167064437,0.39737470167064437,1.222116812031835,11.933174224343675,3044.5
090609,881.0,730.0,151.0,51.0,2.0,239.2256097,HUANCAVELICA,HUAYTARA,QUITO-ARMA,0.8286038592508513,0.8286038592508513,3.682716081713888,22.701475595913735,3164.0
090610,1641.0,1448.0,193.0,106.0,2.0,238.8721313,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,0.882388787324802,0.882388787324802,6.869784227524913,12.187690432663011,3564.0
090611,821.0,430.0,391.0,26.0,3.0,78.51364617,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,0.5237515225334958,0.5237515225334957,10.456780955279381,36.54080389768575,2676.0
090612,1114.0,531.0,583.0,41.0,1.0,168.75360756,HUANCAVELICA,HUAYTARA,SAN ISIDRO,0.47666068222621183,0.47666068222621183,6.601340357147148,8.976660682226212,3209.5
090613,3359.0,2600.0,507.0,176.0,8.0,1144.18395311,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,0.7740398928252457,0.8490622208990771,2.93571675329821,23.816612086930636,2907.0
090614,698.0,387.0,311.0,45.0,1.0,175.49434938,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,0.5544412607449857,0.5544412607449857,3.97733603655017,14.326647564469914,3319.0
090615,1081.0,862.0,219.0,46.0,3.0,255.82882746,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,0.7974098057354302,0.7974098057354302,4.225481587562759,27.752081406105457,3626.5
090616,521.0,215.0,306.0,51.0,1.0,227.62385316,HUANCAVELICA,HUAYTARA,TAMBO,0.4126679462571977,0.4126679462571977,2.2888638109195956,19.193857965451055,3784.5
090701,10914.0,4887.0,6027.0,39.0,9.0,74.62503548,HUANCAVELICA,TAYACAJA,PAMPAS,0.4477735019241341,0.4477735019241341,146.25118674717447,8.246289169873558,3290.0
090702,4537.0,3636.0,901.0,52.0,6.0,164.32275443,HUANCAVELICA,TAYACAJA,ACOSTAMBO,0.801410623760194,0.8014106237601939,27.610296673384457,13.224597751818383,3584.0
090703,5203.0,4404.0,799.0,33.0,4.0,108.47751933,HUANCAVELICA,TAYACAJA,ACRAQUIA,0.8464347491831635,0.8464347491831635,47.96385492713866,7.68787238131847,3546.5
090704,5212.0,4418.0,794.0,38.0,5.0,99.4598922,HUANCAVELICA,TAYACAJA,AHUAYCHA,0.8476592478894858,0.8476592478894858,52.4030328679564,9.593246354566386,3275.5
090705,13059.0,10903.0,2026.0,131.0,10.0,324.5344815,HUANCAVELICA,TAYACAJA,COLCABAMBA,0.8349031319396585,0.844857952370013,40.23917563286722,7.657554177195804,3393.0
090706,9752.0,5806.0,3946.0,40.0,7.0,104.95657749,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,0.5953650533223954,0.5953650533223954,92.91461510289001,7.178014766201805,3228.0
090707,4976.0,3834.0,1142.0,38.0,3.0,265.94160168,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,0.7704983922829582,0.7704983922829582,18.710874750568284,6.028938906752412,2261.0
090709,7713.0,5307.0,787.0,64.0,6.0,149.56421493,HUANCAVELICA,TAYACAJA,HUARIBAMBA,0.6880591209646052,0.8979644755607417,51.56982239107054,7.779074290159471,3132.0
090710,2175.0,645.0,1031.0,10.0,2.0,66.36618353,HUANCAVELICA,TAYACAJA,NAHUIMPUQUIO,0.296551724137931,0.5259770114942528,32.7727147217501,9.195402298850574,3703.0
090711,7511.0,5697.0,1326.0,32.0,6.0,226.16647849,HUANCAVELICA,TAYACAJA,PAZOS,0.7584875515909999,0.8234589269072028,33.21004973923269,7.988283850352816,3798.0
090713,942.0,88.0,854.0,9.0,1.0,32.6576229,HUANCAVELICA,TAYACAJA,QUISHUAR,0.09341825902335456,0.09341825902335454,28.844720354707754,10.615711252653927,3251.5
090714,5151.0,4943.0,208.0,55.0,6.0,190.18463638,HUANCAVELICA,TAYACAJA,SALCABAMBA,0.9596194913609007,0.9596194913609007,27.084206684855456,11.648223645894001,3355.0
090715,4053.0,3676.0,377.0,30.0,4.0,117.04685179,HUANCAVELICA,TAYACAJA,SALCAHUASI,0.9069824821120158,0.9069824821120158,34.627159449548486,9.869232667160128,2940.0
090716,3202.0,2644.0,558.0,35.0,4.0,287.75451322,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,0.8257339163023111,0.8257339163023111,11.127540500301176,12.492192379762647,3111.0
090717,5078.0,4656.0,422.0,75.0,6.0,282.49472583,HUANCAVELICA,TAYACAJA,SURCUBAMBA,0.9168964159117763,0.9168964159117763,17.975556835903,11.815675462780622,2669.0
090718,8471.0,7389.0,1082.0,98.0,3.0,255.7927062,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,0.8722700979813481,0.8722700979813481,33.11665968058006,3.5414945106835085,2328.0
090719,4457.0,3796.0,661.0,47.0,5.0,118.67167057,HUANCAVELICA,TAYACAJA,QUICHUAS,0.8516939645501458,0.8516939645501458,37.55740505372747,11.21830827911151,3173.5
090720,2475.0,2475.0,306.0,30.0,4.0,150.67093581,HUANCAVELICA,TAYACAJA,ANDAYMARCA,1.0,0.8763636363636363,16.42652570447322,16.161616161616163,2305.0
100101,75268.0,3561.0,71707.0,57.0,49.0,127.80877151,HUANUCO,HUANUCO,HUANUCO,0.0473109422330871,0.04731094223308707,588.91106698503,6.510070680767392,2010.5
100102,67695.0,10099.0,57596.0,70.0,16.0,133.34909493,HUANUCO,HUANUCO,AMARILIS,0.14918383927911957,0.1491838392791196,507.6524893966147,2.363542359110717,2048.0
100103,22375.0,20162.0,1335.0,140.0,5.0,806.92186337,HUANUCO,HUANUCO,CHINCHAO,0.9010949720670391,0.9403351955307263,27.728831025291395,2.2346368715083798,2665.0
100104,24732.0,24409.0,323.0,125.0,7.0,513.68946243,HUANUCO,HUANUCO,CHURUBAMBA,0.9869399967653243,0.9869399967653243,48.1458192328993,2.8303412582888567,2838.0
100105,8549.0,4064.0,2763.0,75.0,4.0,209.12759448,HUANUCO,HUANUCO,MARGOS,0.47537723710375485,0.6768043045970289,40.87934938121037,4.678909814013335,3582.0
100106,7371.0,6359.0,1012.0,62.0,3.0,174.49375059,HUANUCO,HUANUCO,QUISQUI (KICHKI),0.8627051960385294,0.8627051960385294,42.24220050905607,4.07000407000407,2604.0
100107,4847.0,4320.0,527.0,54.0,2.0,148.07654224,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,0.8912729523416546,0.8912729523416546,32.73307119870521,4.126263668248401,2325.0
100108,6786.0,5258.0,1528.0,143.0,3.0,269.57128719,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,0.7748305334512231,0.7748305334512231,25.173304140574405,4.420866489832007,3722.5
100109,17774.0,16537.0,1237.0,144.0,12.0,452.23075287,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,0.9304039608416789,0.9304039608416789,39.302944099224895,6.751434679869472,2084.0
100110,2655.0,1950.0,705.0,28.0,3.0,61.69415159,HUANUCO,HUANUCO,YARUMAYO,0.7344632768361582,0.7344632768361582,43.03487334819511,11.299435028248588,3374.0
100111,24253.0,4346.0,17447.0,28.0,5.0,77.37208354,HUANUCO,HUANUCO,PILLCO MARCA,0.17919432647507524,0.2806250773100235,313.45931103770295,2.0616006267265905,1957.0
100112,6283.0,4288.0,1995.0,30.0,4.0,70.76751566,HUANUCO,HUANUCO,YACUS,0.6824765239535254,0.6824765239535253,88.78367343268695,6.366385484641095,3637.5
100201,15757.0,7773.0,4753.0,87.0,8.0,287.14248393,HUANUCO,AMBO,AMBO,0.49330456305134224,0.6983562860950688,54.87519570194031,5.0771085866598975,2076.0
100202,3727.0,2032.0,976.0,108.0,3.0,157.05154515,HUANUCO,AMBO,CAYNA,0.5452106251676953,0.7381271800375637,23.73106228557217,8.049369466058492,3437.0
100203,2706.0,2173.0,361.0,66.0,3.0,176.92694654,HUANUCO,AMBO,COLPAS,0.803030303030303,0.8665927568366593,15.294448092383837,11.086474501108647,3345.0
100204,6903.0,5697.0,358.0,71.0,3.0,112.17321735,HUANUCO,AMBO,CONCHAMARCA,0.8252933507170795,0.9481384905113719,61.53875375136505,4.34593654932638,2165.0
100205,8161.0,7088.0,1073.0,153.0,4.0,237.93392909,HUANUCO,AMBO,HUACAR,0.8685210145815464,0.8685210145815464,34.299437794401534,4.901360127435363,2262.0
100206,3285.0,1893.0,775.0,27.0,3.0,118.90147166,HUANUCO,AMBO,SAN FRANCISCO,0.5762557077625571,0.7640791476407915,27.62791708241839,9.132420091324201,3484.0
100207,11594.0,9071.0,1711.0,111.0,10.0,440.5527629,HUANUCO,AMBO,SAN RAFAEL,0.7823874417802311,0.8524236674141797,26.31693857435118,8.625150940141452,3234.5
100208,4488.0,2441.0,2047.0,33.0,1.0,41.60446041,HUANUCO,AMBO,TOMAY KICHWA,0.5438948306595366,0.5438948306595366,107.87304908589246,2.228163992869875,2023.0
100301,6913.0,2077.0,4836.0,42.0,3.0,169.28300618,HUANUCO,DOS DE MAYO,LA UNION,0.3004484304932735,0.3004484304932735,40.83694019852974,4.339649934905251,3447.5
100307,5018.0,3865.0,840.0,89.0,4.0,151.66762516,HUANUCO,DOS DE MAYO,CHUQUIS,0.7702271821442805,0.8326026305300916,33.08550519404731,7.9713033080908735,3472.0
100311,7601.0,5790.0,1157.0,136.0,5.0,642.70747781,HUANUCO,DOS DE MAYO,MARIAS,0.7617418760689383,0.8477831864228391,11.826531139640856,6.5780818313379825,3462.0
100313,11146.0,8369.0,2138.0,177.0,6.0,268.95543008,HUANUCO,DOS DE MAYO,PACHAS,0.7508523237035708,0.8081823075542796,41.44181062522016,5.383097075183922,3456.0
100316,2088.0,1016.0,1072.0,51.0,1.0,37.20628644,HUANUCO,DOS DE MAYO,QUIVILLA,0.48659003831417624,0.48659003831417624,56.11954859744395,4.7892720306513406,3305.5
100317,6312.0,3496.0,2278.0,90.0,3.0,76.22428086,HUANUCO,DOS DE MAYO,RIPAN,0.5538656527249683,0.6391001267427123,82.80825911094074,4.752851711026616,3563.0
100321,2549.0,1979.0,570.0,55.0,2.0,32.5819278,HUANUCO,DOS DE MAYO,SHUNQUI,0.7763828952530404,0.7763828952530404,78.23355375552701,7.8462142016477046,3648.0
100322,2898.0,2394.0,504.0,78.0,2.0,72.94720849,HUANUCO,DOS DE MAYO,SILLAPATA,0.8260869565217391,0.8260869565217391,39.72735982621287,6.901311249137336,3632.0
100323,3095.0,2201.0,894.0,64.0,1.0,37.33979132,HUANUCO,DOS DE MAYO,YANAS,0.7111470113085622,0.7111470113085622,82.88744769557003,3.2310177705977385,3414.0
100401,6736.0,4810.0,1402.0,99.0,3.0,552.19782975,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0.7140736342042755,0.7918646080760094,12.198526754532216,4.453681710213777,3199.0
100402,3038.0,2425.0,613.0,17.0,2.0,184.47957452,HUANUCO,HUACAYBAMBA,CANCHABAMBA,0.7982225148123766,0.7982225148123766,16.46794778177809,6.583278472679394,3682.0
100403,2750.0,2162.0,588.0,48.0,2.0,681.49453208,HUANUCO,HUACAYBAMBA,COCHABAMBA,0.7861818181818182,0.7861818181818182,4.0352488105908675,7.2727272727272725,3403.0
100404,7883.0,7306.0,577.0,42.0,3.0,285.62821696,HUANUCO,HUACAYBAMBA,PINRA,0.9268045160471902,0.9268045160471902,27.598813884357767,3.80565774451351,2875.0
100501,14765.0,9347.0,4308.0,148.0,6.0,413.90903895,HUANUCO,HUAMALIES,LLATA,0.633051134439553,0.7082289197426346,35.67208881800623,4.063664070436844,3517.0
100502,1767.0,1373.0,394.0,16.0,1.0,116.6421973,HUANUCO,HUAMALIES,ARANCAY,0.7770232031692134,0.7770232031692134,15.148891575278991,5.659309564233164,3010.5
100503,4328.0,2554.0,977.0,98.0,3.0,91.31892268,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,0.5901109057301294,0.774260628465804,47.39433923422628,6.931608133086876,3370.0
100504,6371.0,5543.0,478.0,148.0,5.0,219.35243031,HUANUCO,HUAMALIES,JACAS GRANDE,0.8700361010830325,0.9249725317846492,29.044583599991025,7.848061528802386,3332.0
100505,2948.0,2666.0,282.0,66.0,1.0,237.7145793,HUANUCO,HUAMALIES,JIRCAN,0.9043419267299865,0.9043419267299865,12.401426991482806,3.3921302578018993,3165.5
100506,3538.0,1702.0,1462.0,53.0,1.0,95.60528405,HUANUCO,HUAMALIES,MIRAFLORES,0.48106274731486715,0.5867721876766534,37.006322769248655,2.8264556246466928,3667.0
100507,18635.0,15084.0,1210.0,106.0,11.0,1403.45945789,HUANUCO,HUAMALIES,MONZON,0.809444593506842,0.9350684196404615,13.277904035800491,5.902870941776227,823.0
100508,2331.0,533.0,1798.0,16.0,1.0,40.49365863,HUANUCO,HUAMALIES,PUNCHAO,0.22865722865722865,0.2286572286572287,57.56456884518365,4.29000429000429,3143.5
100509,4755.0,3628.0,1127.0,86.0,3.0,98.41430569,HUANUCO,HUAMALIES,PUNOS,0.7629863301787592,0.7629863301787592,48.316146384022716,6.309148264984228,3881.0
100510,4016.0,2647.0,1369.0,34.0,4.0,161.32416455,HUANUCO,HUAMALIES,SINGA,0.6591135458167331,0.6591135458167331,24.89397674057256,9.9601593625498,3530.0
100511,2888.0,2569.0,319.0,73.0,3.0,280.3521886,HUANUCO,HUAMALIES,TANTAMAYO,0.8895429362880887,0.8895429362880887,10.301328534019515,10.387811634349031,3588.5
100601,57300.0,6886.0,48361.0,50.0,12.0,263.87698121,HUANUCO,LEONCIO PRADO,RUPA-RUPA,0.12017452006980803,0.15600349040139616,217.14664059461558,2.094240837696335,686.5
100602,6597.0,6261.0,336.0,45.0,7.0,701.64660664,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,0.9490677580718508,0.9490677580718508,9.402169037189944,10.610883735031075,802.5
100603,3879.0,3607.0,272.0,22.0,6.0,121.97152898,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,0.9298788347512246,0.9298788347512246,31.802503686217214,15.467904098994588,1328.5
100604,32284.0,18256.0,14028.0,110.0,11.0,1498.49532463,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,0.5654813529921943,0.5654813529921943,21.544278096410736,3.407260562507744,575.0
100605,8599.0,6844.0,1755.0,49.0,8.0,110.84303124,HUANUCO,LEONCIO PRADO,LUYANDO,0.7959065007559019,0.7959065007559019,77.57817432276133,9.303407372950343,803.0
100606,9332.0,7390.0,364.0,53.0,5.0,744.82350999,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,0.7918988426918131,0.9609944277753965,12.52914264229561,5.3579082726103735,1276.5
100701,15105.0,12723.0,2382.0,89.0,8.0,700.66180449,HUANUCO,MARANON,HUACRACHUCO,0.8423038728897716,0.8423038728897716,21.558189561930917,5.29625951671632,3359.5
100702,9083.0,7909.0,577.0,80.0,4.0,2202.07105522,HUANUCO,MARANON,CHOLON,0.8707475503688209,0.9364747330177254,4.124753367276132,4.403831333259936,652.0
100703,2499.0,2048.0,451.0,56.0,3.0,92.59151032,HUANUCO,MARANON,SAN BUENAVENTURA,0.8195278111244498,0.8195278111244497,26.98951546813909,12.004801920768307,3285.5
100801,19673.0,15963.0,3710.0,112.0,7.0,1609.99718957,HUANUCO,PACHITEA,PANAO,0.8114166624307426,0.8114166624307426,12.219275988459513,3.558176180552026,3596.0
100802,13464.0,10860.0,2604.0,107.0,5.0,1079.42145495,HUANUCO,PACHITEA,CHAGLLA,0.8065953654188949,0.8065953654188949,12.473348512999186,3.7136066547831255,2171.5
100803,12549.0,10828.0,1721.0,104.0,6.0,237.7706138,HUANUCO,PACHITEA,MOLINO,0.8628575982149972,0.8628575982149972,52.77775835896841,4.781257470714798,2514.5
100804,17181.0,16587.0,594.0,59.0,8.0,157.16675173,HUANUCO,PACHITEA,UMARI,0.965426925091671,0.965426925091671,109.31701400507147,4.65630638496013,2697.0
100901,8670.0,5801.0,1460.0,65.0,11.0,2390.6792877,HUANUCO,PUERTO INCA,PUERTO INCA,0.6690888119953864,0.831603229527105,3.626584312085267,12.687427912341407,207.0
100902,6026.0,5155.0,871.0,44.0,9.0,3223.64182626,HUANUCO,PUERTO INCA,CODO DEL POZUZO,0.8554596747427813,0.8554596747427813,1.869314373238306,14.935280451377364,372.5
100903,5628.0,4841.0,787.0,42.0,6.0,949.27634442,HUANUCO,PUERTO INCA,HONORIA,0.8601634683724236,0.8601634683724236,5.928726690686326,10.660980810234541,165.5
100904,5052.0,4149.0,903.0,36.0,4.0,1741.26383001,HUANUCO,PUERTO INCA,TOURNAVISTA,0.8212589073634204,0.8212589073634204,2.901340918550514,7.91765637371338,201.0
100905,5851.0,5112.0,739.0,50.0,6.0,2067.03238323,HUANUCO,PUERTO INCA,YUYAPICHIS,0.8736968039651342,0.8736968039651342,2.830628125359638,10.254657323534438,247.0
101001,6313.0,4286.0,1566.0,245.0,4.0,454.8737194,HUANUCO,LAURICOCHA,JESUS,0.6789165214636464,0.7519404403611595,13.878577131972245,6.3361317915412645,3481.0
101002,5409.0,4055.0,1354.0,112.0,3.0,192.09218104,HUANUCO,LAURICOCHA,BANOS,0.7496764651506748,0.7496764651506749,28.158355903479826,5.546311702717693,3704.0
101003,2557.0,2152.0,405.0,49.0,1.0,62.08199043,HUANUCO,LAURICOCHA,JIVIA,0.8416112631990614,0.8416112631990614,41.18746809323265,3.9108330074305826,3527.0
101004,1719.0,856.0,863.0,56.0,1.0,133.22927132,HUANUCO,LAURICOCHA,QUEROPALCA,0.49796393251890636,0.49796393251890636,12.902570005589668,5.817335660267597,3907.0
101005,6502.0,5270.0,709.0,142.0,9.0,172.65462147,HUANUCO,LAURICOCHA,RONDOS,0.8105198400492156,0.8909566287296217,37.658997741510035,13.841894801599507,3568.0
101006,2425.0,1697.0,492.0,67.0,2.0,86.2856726,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,0.6997938144329897,0.7971134020618557,28.10431821331135,8.247422680412372,3443.0
101007,9587.0,8258.0,1329.0,481.0,3.0,821.04151262,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,0.8613747783456764,0.8613747783456764,11.676632487688988,3.1292375091269427,3784.0
101101,7190.0,5545.0,1645.0,90.0,5.0,206.18464512,HUANUCO,YAROWILCA,CHAVINILLO,0.7712100139082059,0.7712100139082059,34.871655917032044,6.954102920723226,3485.0
101102,3384.0,1957.0,1427.0,37.0,1.0,29.64569595,HUANUCO,YAROWILCA,CAHUAC,0.5783096926713948,0.5783096926713949,114.1481045244276,2.955082742316785,3706.5
101103,3071.0,2384.0,687.0,50.0,2.0,16.4479537,HUANUCO,YAROWILCA,CHACABAMBA,0.7762943666558124,0.7762943666558124,186.71015592656977,6.512536633018561,3282.0
101104,5780.0,4520.0,1260.0,59.0,3.0,183.73038441,HUANUCO,YAROWILCA,APARICIO POMARES,0.7820069204152249,0.7820069204152249,31.459140623696474,5.190311418685122,3490.5
101105,1889.0,1222.0,667.0,24.0,1.0,37.95242207,HUANUCO,YAROWILCA,JACAS CHICO,0.6469031233456856,0.6469031233456856,49.772844444971156,5.293806246691371,3910.5
101106,5953.0,4897.0,1056.0,122.0,6.0,124.17000791,HUANUCO,YAROWILCA,OBAS,0.8226104485133546,0.8226104485133546,47.9423340643967,10.078951789013944,3339.0
101107,2511.0,1967.0,544.0,61.0,1.0,72.96668184,HUANUCO,YAROWILCA,PAMPAMARCA,0.7833532457188371,0.7833532457188371,34.41296680457629,3.9824771007566704,3435.5
101108,3458.0,2820.0,638.0,42.0,3.0,61.03795854,HUANUCO,YAROWILCA,CHORAS,0.8155002891844997,0.8155002891844997,56.65327089427261,8.675534991324465,3764.5
110101,125667.0,878.0,124789.0,16.0,147.0,886.99625398,ICA,ICA,ICA,0.0069867188681197135,0.006986718868119746,141.67703576663982,11.69758170402731,404.5
110102,31017.0,3294.0,27289.0,33.0,7.0,81.64052295,ICA,ICA,LA TINGUINA,0.10619982590192475,0.12019215269046002,379.92162322375225,2.256826901376664,441.0
110103,16345.0,2285.0,2471.0,30.0,6.0,90.73173764,ICA,ICA,LOS AQUIJES,0.1397981033955338,0.8488222698072805,180.1464451706273,3.670847353930866,415.0
110104,3639.0,2216.0,1423.0,19.0,4.0,1400.66862161,ICA,ICA,OCUCAJE,0.6089585050838142,0.6089585050838142,2.5980449221580675,10.992030777686177,323.0
110105,6039.0,445.0,5180.0,17.0,2.0,41.45740235,ICA,ICA,PACHACUTEC,0.0736876966385163,0.14224209306176516,145.66759270193396,3.3118065904951153,408.0
110106,50366.0,1276.0,28232.0,20.0,9.0,17.24375304,ICA,ICA,PARCONA,0.025334551086050112,0.439463129889211,2920.825871442659,1.7869197474486755,416.0
110107,4595.0,2604.0,1446.0,18.0,5.0,30.69523656,ICA,ICA,PUEBLO NUEVO,0.566702937976061,0.6853101196953211,149.6974943007248,10.881392818280741,405.0
110108,18673.0,3061.0,11229.0,157.0,6.0,657.82319489,ICA,ICA,SALAS,0.16392652492904194,0.398650457880362,28.386046805665565,3.2131955229475717,429.0
110109,6152.0,1898.0,2258.0,29.0,4.0,360.63364206,ICA,ICA,SAN JOSE DE LOS MOLINOS,0.30851755526658,0.63296488946684,17.05886329644329,6.501950585175553,462.0
110110,12681.0,2007.0,1120.0,37.0,4.0,32.35840725,ICA,ICA,SAN JUAN BAUTISTA,0.15826827537260468,0.9116788896774702,391.8919711352604,3.1543253686617776,431.0
110111,23993.0,7357.0,6891.0,60.0,7.0,2769.90370307,ICA,ICA,SANTIAGO,0.30663110073771516,0.7127912307756429,8.66203398096748,2.9175176093027138,363.0
110112,19019.0,765.0,18254.0,7.0,7.0,186.12733242,ICA,ICA,SUBTANJALLA,0.040222934959777065,0.040222934959777024,102.18273561823393,3.68052999631947,422.0
110113,4101.0,371.0,2096.0,8.0,5.0,6.32947078,ICA,ICA,TATE,0.09046574006339918,0.48890514508656424,647.9214680883636,12.192148256522799,391.0
110114,1117.0,997.0,120.0,33.0,4.0,1262.51724884,ICA,ICA,YAUCA DEL ROSARIO,0.8925693822739481,0.8925693822739481,0.884740387528407,35.810205908683976,1902.5
110201,59574.0,0.0,59574.0,1.0,34.0,225.28798064,ICA,CHINCHA,CHINCHA ALTA,0.0,0.0,264.4348794408014,5.707187699331923,104.0
110202,6368.0,2682.0,3686.0,51.0,4.0,365.27267663,ICA,CHINCHA,ALTO LARAN,0.4211683417085427,0.42116834170854267,17.433551446418246,6.28140703517588,97.5
110203,1096.0,594.0,502.0,51.0,3.0,426.52632859,ICA,CHINCHA,CHAVIN,0.541970802919708,0.541970802919708,2.569595184482818,27.37226277372263,3045.0
110204,12301.0,7188.0,4075.0,50.0,3.0,73.09293301,ICA,CHINCHA,CHINCHA BAJA,0.5843427363628974,0.6687261198276563,168.29260358613703,2.4388261116982357,24.0
110205,11778.0,6686.0,2199.0,51.0,4.0,755.37573965,ICA,CHINCHA,EL CARMEN,0.5676685345559518,0.8132959755476312,15.592240234584823,3.3961623365596876,95.5
110206,20621.0,1852.0,18769.0,27.0,3.0,177.78482897,ICA,CHINCHA,GROCIO PRADO,0.08981135735415353,0.08981135735415358,115.98852455222517,1.454827602929053,112.0
110207,52143.0,0.0,52143.0,1.0,14.0,210.66044882,ICA,CHINCHA,PUEBLO NUEVO,0.0,0.0,247.52154612826197,2.684924150892737,126.0
110208,471.0,367.0,104.0,46.0,2.0,441.59466384,ICA,CHINCHA,SAN JUAN DE YANAC,0.7791932059447984,0.7791932059447984,1.066588975293085,42.46284501061571,2267.5
110209,1593.0,1185.0,408.0,21.0,4.0,206.59163992,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,0.743879472693032,0.743879472693032,7.710863811414969,25.109855618330197,3672.0
110210,24432.0,1320.0,23112.0,9.0,5.0,16.16955498,ICA,CHINCHA,SUNAMPE,0.054027504911591355,0.05402750491159136,1510.9877810626053,2.0464963981663393,61.5
110211,4943.0,713.0,4230.0,19.0,2.0,11.24746358,ICA,CHINCHA,TAMBO DE MORA,0.14424438600040462,0.14424438600040457,439.47686203576933,4.046125834513453,7.0
110301,26498.0,2499.0,21993.0,62.0,15.0,1144.28943244,ICA,NASCA,NASCA,0.09430900445316627,0.17001283115706844,23.1567287513069,5.660804589025587,591.0
